developer-agreement,developer-agreement-type,document-url,end-date,entry-date,organisation,planning-application,start-date,slug
9/5/16/1066,S106,https://secure.broadland.gov.uk/MVM.DMS/Planning%20Application/696000/696257/20161066%20S106%2017%2002%2020%20Land%20adj%20Hall%20Rd%20%20School%20Road.pdf,,2020-08-18,local-authority-eng:NFK,20161066,2020-02-17,/developer-agreement/local-authority-eng/NFK/9-5-16-1066
9/6/18/0173,S106,https://portal.great-yarmouth.gov.uk/civica/Resource/Civica/Handler.ashx/Doc/pagestream?cd=inline&pdf=true&docno=4755647,,2020-08-18,local-authority-eng:NFK,06/18/0173/F,2020-02-13,/developer-agreement/local-authority-eng/NFK/9-6-18-0173
20030860-da,Section 106 agreement,,2007-07-06,2020-10-26,local-authority-eng:NLN,PA/2003/0860,2005-07-04,/developer-agreement/local-authority-eng/NLN/20030860-da
20030860V-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2003/0860,2007-07-04,/developer-agreement/local-authority-eng/NLN/20030860V-da
20031575-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2003/1575,2006-03-15,/developer-agreement/local-authority-eng/NLN/20031575-da
20041114-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2004/1114,2005-12-09,/developer-agreement/local-authority-eng/NLN/20041114-da
20050803-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2005/0803,2005-11-14,/developer-agreement/local-authority-eng/NLN/20050803-da
20050879-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2005/0879,2006-02-21,/developer-agreement/local-authority-eng/NLN/20050879-da
20060782-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2006/0782,2007-01-30,/developer-agreement/local-authority-eng/NLN/20060782-da
20071970-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2007/1970,2008-03-03,/developer-agreement/local-authority-eng/NLN/20071970-da
20080338-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2008/0338,2011-08-23,/developer-agreement/local-authority-eng/NLN/20080338-da
20090334-da,Section 106 agreement,,,2020-10-27,local-authority-eng:NLN,PA/2009/0334,2011-08-08,/developer-agreement/local-authority-eng/NLN/20090334-da
20110802-da,Section 106 agreement,,,2020-10-27,local-authority-eng:NLN,PA/2011/0802,2012-04-30,/developer-agreement/local-authority-eng/NLN/20110802-da
20111110-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2011/1110,2012-03-26,/developer-agreement/local-authority-eng/NLN/20111110-da
20111464-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2011/1464,2012-07-30,/developer-agreement/local-authority-eng/NLN/20111464-da
20121288-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2012/1288,2013-02-28,/developer-agreement/local-authority-eng/NLN/20121288-da
20121303-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2012/1303,2014-08-19,/developer-agreement/local-authority-eng/NLN/20121303-da
20130643-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2013/0643,2014-05-07,/developer-agreement/local-authority-eng/NLN/20130643-da
20130734-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2013/0734,2014-11-04,/developer-agreement/local-authority-eng/NLN/20130734-da
20131578-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2013/1578,2014-06-05,/developer-agreement/local-authority-eng/NLN/20131578-da
20140196-da,Section 106 agreement,,2017-10-24,2020-10-26,local-authority-eng:NLN,PA/2014/0196,2014-06-13,/developer-agreement/local-authority-eng/NLN/20140196-da
20140249-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2014/0249,2014-06-13,/developer-agreement/local-authority-eng/NLN/20140249-da
20140881-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2014/0881,2015-06-03,/developer-agreement/local-authority-eng/NLN/20140881-da
20141061-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2014/1119,2015-03-10,/developer-agreement/local-authority-eng/NLN/20141061-da
20150111-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2015/0111,2015-09-23,/developer-agreement/local-authority-eng/NLN/20150111-da
20150200-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2015/0200,2016-06-08,/developer-agreement/local-authority-eng/NLN/20150200-da
20150228-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2015/0228,2015-09-29,/developer-agreement/local-authority-eng/NLN/20150228-da
20150282-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2015/0282,2015-06-29,/developer-agreement/local-authority-eng/NLN/20150282-da
20150481-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2015/0481,2016-08-18,/developer-agreement/local-authority-eng/NLN/20150481-da
20150528-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2015/0528,2016-05-05,/developer-agreement/local-authority-eng/NLN/20150528-da
20150537-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2015/0537,2016-02-01,/developer-agreement/local-authority-eng/NLN/20150537-da
20150597-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2015/0597,2016-03-23,/developer-agreement/local-authority-eng/NLN/20150597-da
20150856-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2015/0856,2016-09-09,/developer-agreement/local-authority-eng/NLN/20150856-da
20150917-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2015/0917,2017-05-23,/developer-agreement/local-authority-eng/NLN/20150917-da
20150922-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2015/0922,2015-11-16,/developer-agreement/local-authority-eng/NLN/20150922-da
20151139-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2015/1139,2016-06-09,/developer-agreement/local-authority-eng/NLN/20151139-da
20151187-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2015/1187,2016-06-09,/developer-agreement/local-authority-eng/NLN/20151187-da
20151195-da,Section 106 agreement,,2017-02-01,2020-10-26,local-authority-eng:NLN,PA/2015/1195,2016-03-07,/developer-agreement/local-authority-eng/NLN/20151195-da
20151308-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2015/1308,2016-02-26,/developer-agreement/local-authority-eng/NLN/20151308-da
20151390-da,Section 106 agreement,,2019-12-17,2020-10-26,local-authority-eng:NLN,PA/2015/1390,2017-06-02,/developer-agreement/local-authority-eng/NLN/20151390-da
20151531-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2015/1531,2016-10-14,/developer-agreement/local-authority-eng/NLN/20151531-da
20160337-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2016/0337,2017-09-22,/developer-agreement/local-authority-eng/NLN/20160337-da
20160805-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2016/0805,2016-12-23,/developer-agreement/local-authority-eng/NLN/20160805-da
20160848-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2016/0848,2016-12-08,/developer-agreement/local-authority-eng/NLN/20160848-da
20161531-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2016/1531,2017-02-01,/developer-agreement/local-authority-eng/NLN/20161531-da
20161601-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2016/1601,2017-01-05,/developer-agreement/local-authority-eng/NLN/20161601-da
20161611-da,Memorandum of understanding,,,2020-10-26,local-authority-eng:NLN,PA/2016/1611,2017-09-13,/developer-agreement/local-authority-eng/NLN/20161611-da
20161704-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2016/1704,2017-04-03,/developer-agreement/local-authority-eng/NLN/20161704-da
20161710-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2016/1710,2017-05-22,/developer-agreement/local-authority-eng/NLN/20161710-da
20161793-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2016/1793,2017-06-07,/developer-agreement/local-authority-eng/NLN/20161793-da
20161816-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2016/1531,2017-01-23,/developer-agreement/local-authority-eng/NLN/20161816-da
20161993-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2016/1993,2020-01-20,/developer-agreement/local-authority-eng/NLN/20161993-da
20162009-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2016/2009,2017-07-28,/developer-agreement/local-authority-eng/NLN/20162009-da
20170233-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2017/0233,2017-05-22,/developer-agreement/local-authority-eng/NLN/20170233-da
20170389-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2017/0389,2018-03-29,/developer-agreement/local-authority-eng/NLN/20170389-da
20170464-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2017/0464,2018-05-02,/developer-agreement/local-authority-eng/NLN/20170464-da
20170511-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2017/0511,2018-03-28,/developer-agreement/local-authority-eng/NLN/20170511-da
20170674-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2017/0674,2019-09-04,/developer-agreement/local-authority-eng/NLN/20170674-da
20170767-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2017/0767,2017-10-24,/developer-agreement/local-authority-eng/NLN/20170767-da
20171199-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2017/1199,2018-08-13,/developer-agreement/local-authority-eng/NLN/20171199-da
20171234-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2017/1234,2018-08-20,/developer-agreement/local-authority-eng/NLN/20171234-da
20171513-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2017/1513,2018-12-20,/developer-agreement/local-authority-eng/NLN/20171513-da
20171541-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2017/1541,2018-02-23,/developer-agreement/local-authority-eng/NLN/20171541-da
20171975-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2017/1975,2020-01-20,/developer-agreement/local-authority-eng/NLN/20171975-da
20172006-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2017/2006,2018-03-26,/developer-agreement/local-authority-eng/NLN/20172006-da
20172008-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2017/2008,2018-03-26,/developer-agreement/local-authority-eng/NLN/20172008-da
20172080-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2017/2080,2018-09-19,/developer-agreement/local-authority-eng/NLN/20172080-da
20172095-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2017/2095,2019-04-11,/developer-agreement/local-authority-eng/NLN/20172095-da
20172137-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2017/2137,2018-03-27,/developer-agreement/local-authority-eng/NLN/20172137-da
20180217-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2018/0217,2018-03-26,/developer-agreement/local-authority-eng/NLN/20180217-da
20180393-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2018/393,2019-01-04,/developer-agreement/local-authority-eng/NLN/20180393-da
20180440-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2018/0440,2019-09-30,/developer-agreement/local-authority-eng/NLN/20180440-da
20180999-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2018/0999,2019-03-21,/developer-agreement/local-authority-eng/NLN/20180999-da
20181021-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2018/1021,2019-09-27,/developer-agreement/local-authority-eng/NLN/20181021-da
20181069-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2018/1069,2019-03-28,/developer-agreement/local-authority-eng/NLN/20181069-da
20181247-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2018/1247,2019-01-09,/developer-agreement/local-authority-eng/NLN/20181247-da
20181363-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2018/1363,2019-03-19,/developer-agreement/local-authority-eng/NLN/20181363-da
20181388-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2018/1388,2019-07-01,/developer-agreement/local-authority-eng/NLN/20181388-da
20181389-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2018/1389,2020-02-24,/developer-agreement/local-authority-eng/NLN/20181389-da
20181541-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2018/1581,2019-03-21,/developer-agreement/local-authority-eng/NLN/20181541-da
20181581-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2018/1581,2019-07-24,/developer-agreement/local-authority-eng/NLN/20181581-da
20181583-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2018/1583,2019-02-08,/developer-agreement/local-authority-eng/NLN/20181583-da
20181716-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2018/1716,2020-02-06,/developer-agreement/local-authority-eng/NLN/20181716-da
20181759-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2018/1759,2019-08-14,/developer-agreement/local-authority-eng/NLN/20181759-da
20182186-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2018/2186,2019-11-05,/developer-agreement/local-authority-eng/NLN/20182186-da
20182266-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2018/2266,2019-06-17,/developer-agreement/local-authority-eng/NLN/20182266-da
20182316-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2018/2316,2019-11-25,/developer-agreement/local-authority-eng/NLN/20182316-da
20182404-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2018/2404,2019-03-29,/developer-agreement/local-authority-eng/NLN/20182404-da
20182481-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2018/2481,2019-07-03,/developer-agreement/local-authority-eng/NLN/20182481-da
20182525-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2018/2525,2019-11-01,/developer-agreement/local-authority-eng/NLN/20182525-da
20190783-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2019/0783,2019-09-10,/developer-agreement/local-authority-eng/NLN/20190783-da
20191147-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2019/1147,2019-10-09,/developer-agreement/local-authority-eng/NLN/20191147-da
20191280-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2019/1280,2020-03-18,/developer-agreement/local-authority-eng/NLN/20191280-da
20191454-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2019/1454,2020-02-24,/developer-agreement/local-authority-eng/NLN/20191454-da
20191643-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2019/1643,2019-12-17,/developer-agreement/local-authority-eng/NLN/20191643-da
20191729-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2019/1729,2020-03-18,/developer-agreement/local-authority-eng/NLN/20191729-da
20191821-da,Section 106 agreement,,,2020-10-26,local-authority-eng:NLN,PA/2019/1821,2020-03-18,/developer-agreement/local-authority-eng/NLN/20191821-da
02/01523/S106,section-106,,,2013-11-06,local-authority-eng:NTY,02/00789/FUL,2013-11-06,/developer-agreement/local-authority-eng/NTY/02-01523-S106
03/02991/S106,section-106,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=0301832FUL,,2004-05-04,local-authority-eng:NTY,03/01832/FUL,2004-05-04,/developer-agreement/local-authority-eng/NTY/03-02991-S106
03/03737/S106,section-106,,,2004-03-02,local-authority-eng:NTY,03/03585/FUL,2004-03-02,/developer-agreement/local-authority-eng/NTY/03-03737-S106
04/04273/S106,section-106,,,2004-06-28,local-authority-eng:NTY,04/01170/FUL,2004-06-28,/developer-agreement/local-authority-eng/NTY/04-04273-S106
06/00246/S106,section-106,,,2006-06-30,local-authority-eng:NTY,05/03958/OUT,2006-06-30,/developer-agreement/local-authority-eng/NTY/06-00246-S106
07/03648/S106,section-106,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=JEIZL5BH4E000,,2007-11-15,local-authority-eng:NTY,07/00780/FUL,2007-11-15,/developer-agreement/local-authority-eng/NTY/07-03648-S106
08/00818/S106,section-106,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=JP0SNYBH0F600,,2008-07-16,local-authority-eng:NTY,07/03042/FUL,2008-07-16,/developer-agreement/local-authority-eng/NTY/08-00818-S106
09/00242/S106,section-106,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=K9T2DZBH09700,,2017-05-09,local-authority-eng:NTY,08/03131/OUT,2017-05-09,/developer-agreement/local-authority-eng/NTY/09-00242-S106
10/00793/S106,section-106,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=KU2HY8BH09700,,2010-03-26,local-authority-eng:NTY,09/03195/FUL,2010-03-26,/developer-agreement/local-authority-eng/NTY/10-00793-S106
10/02253/S106,section-106,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=L2RWI6BHDX000,,2010-08-20,local-authority-eng:NTY,10/01274/FUL,2010-08-20,/developer-agreement/local-authority-eng/NTY/10-02253-S106
11/00958/S106,section-106,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=KO5TF0BH0FA00,,2011-05-06,local-authority-eng:NTY,09/02089/FUL,2011-05-06,/developer-agreement/local-authority-eng/NTY/11-00958-S106
11/01105/S106,section-106,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=L1HWW2BHDX000,,2010-08-18,local-authority-eng:NTY,10/01033/FUL,2010-08-18,/developer-agreement/local-authority-eng/NTY/11-01105-S106
11/01755/S106,section-106,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=L9V4LEBH09700,,2011-02-18,local-authority-eng:NTY,10/02655/FUL,2011-02-18,/developer-agreement/local-authority-eng/NTY/11-01755-S106
11/01867/S106,section-106,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=LNSUFEBH09700,,2011-12-19,local-authority-eng:NTY,11/01345/FUL,2011-12-19,/developer-agreement/local-authority-eng/NTY/11-01867-S106
11/01942/S106,section-106,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=KNN258BH06V00,,2011-09-19,local-authority-eng:NTY,09/01841/FUL,2011-09-19,/developer-agreement/local-authority-eng/NTY/11-01942-S106
11/01967/S106,section-106,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=LNNK1SBH08700,,2011-12-01,local-authority-eng:NTY,11/01346/FUL,2011-12-01,/developer-agreement/local-authority-eng/NTY/11-01967-S106
11/02420/S106,section-106,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=LSUEX4BH0GZ00,,2012-08-16,local-authority-eng:NTY,15/01305/REM,2012-08-16,/developer-agreement/local-authority-eng/NTY/11-02420-S106
12/00598/S106,section-106,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=LQUKHMBHDX000,,2012-06-28,local-authority-eng:NTY,11/01834/FUL,2012-06-28,/developer-agreement/local-authority-eng/NTY/12-00598-S106
12/01166/S106,section-106,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=LJ8I38BHDX000,,2012-07-12,local-authority-eng:NTY,11/00765/OUT,2012-07-12,/developer-agreement/local-authority-eng/NTY/12-01166-S106
12/01233/S106,section-106,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=LFOY68BHDX000,,2011-12-06,local-authority-eng:NTY,11/00226/OUT,2011-12-06,/developer-agreement/local-authority-eng/NTY/12-01233-S106
